GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TOBACCO_MPOWER_R_INFLATIONADJUSTEDPRICES,Tobacco Raise taxes: Inflation-adjusted prices for most sold brand of cigarettes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--inflation-adjusted-prices-for-most-sold-brand-of-cigarettes,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_inflation_adjusted_price_ppp,"Price adjusted by year-on-year changes in average consumer prices (in purchasing power parity, in the United States of America)",9.09,9.09,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E23_vending_machines,Ban on tobacco vending machines,,Yes,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_tv_radio,Campaign ran on both national television and radio,,—,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W10_graphic_A,Health warnings on cigarette packaging must include a photograph or graphic,,No,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",,No,,
TOBACCO_MPOWER_P1_SMOKEFREEPLACES,Tobacco MPOWER Protect people: P1 smoke-free places (national legislation),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p1-smoke-free-places,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P6_restaurants,Smoke-free restaurants,,No,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W20_flavours_B,Other smoked tobacco packaging and labelling must not use descriptors depicting flavours,,No,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W14_harm_effects_C,Health warnings on smokeless tobacco packaging describe the harmful effects of tobacco use on health,,Yes,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_PRICE_IN_USD,Price in US$ at official exchange rates,2.32,2.32,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W4_pc_back_C,Percentage of principal display area mandated to be covered by health warnings - back of smokeless tobacco packaging,50.0,50,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E14a_prod_tv_films,Ban on appearance of tobacco products in TV and/or films,,Yes,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Ins_hlth_clin,Cost-covered in health clinics or other primary care facilities,,Partially,,
TOBACCO_MPOWER_P1_SMOKEFREEPLACES,Tobacco MPOWER Protect people: P1 smoke-free places (national legislation),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p1-smoke-free-places,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P5_indoor_off,Smoke-free indoor offices and workplaces,,No,,
TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,"Tobacco MPOWER Protect people: P2 smoke-free places, additional characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p2-smoke-free-places--additional-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P12_fines_establishment,Fines on the establishment for violations of smoke-free laws,,—,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W12_imports_dutyfree_A,Health warnings on cigarette packaging law applies to products whether manufactured domestically imported AND for duty-free sale,,Yes,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_PRICE_IN_PPP,Price in international dollars at purchasing power parity,2.92,2.92,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_C,Health warnings on smokeless tobacco packaging must be placed at the top of the principal display areas of the package,,No,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W17_fines_C,Health warnings on smokeless tobacco packaging law requires or establishes fines for violations,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_B,Health warnings on other smoked tobacco packaging must be placed at the top of the principal display areas of the package,,No,,
TOBACCO_MPOWER_R_AFFORDABILITY,Tobacco Raise taxes: Affordability,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--affordability,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,Tobacco affordability: Cigarettes relatively more expensive since 10 years ago (trend in Tobacco affordability),,Yes,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_gov_prog,Campaign was part of a comprehensive tobacco control programme,,—,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Ins_other,Cost-covered in other settings,,Partially,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W19_colours_numbers_A,"Cigarette packaging/labelling must not use figurative or other signs as substitutes for prohibited misleading terms, descriptors",,Yes,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_A,Health warnings on cigarette packaging must be written in the principal language(s) of the country,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W2_pc_front_back_C,Percentage of principal display area mandated to be covered by health warnings - front and back of smokeless tobacco packaging,40.0,40,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_A,Law mandates that health warnings appear on cigarette packages,,Yes,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_A,Health warnings on cigarette packaging must not be obscured in any way including by required markings such as tax stamps,,No,,
TOBACCO_MPOWER_E1_DIRECTADBANS,Tobacco Enforce bans: E1 direct advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e1-direct-advertising,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E21a_direct_ad_fines,Law requires fines for violations of advertising bans,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W7_rotation_B,Health warnings on other smoked tobacco packaging must be rotated,,Yes,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W21_emissions_quant_C,"Smokeless tobacco packaging and labelling must not display quantitative information on emission yields (such as tar nicotine, CO)",,Yes,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W12_imports_dutyfree_A,Health warnings on cigarette packaging law applies to products whether manufactured domestically imported AND for duty-free sale,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_C,Health warnings on smokeless tobacco packaging must not be obscured in any way including by required markings such as tax stamps,,No,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_OTHERTAXES,Taxes as a % of price: other taxes,0.0,0,,
TOBACCO_MPOWER_O2_MEDICATIONAVAILABILITY,Tobacco Offer help: O2 Availability of tobacco cessation medications,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o2-availability-of-cessation-medications,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Cytisine_sold,Cytisine - legally sold,,. . .,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Group,Offer help to quit tobacco use,4.0,4,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W17_fines_B,Health warnings on other smoked tobacco packaging law requires or establishes fines for violations,,Yes,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_off_hlth_prof,Available in offices of health professionals,,Yes in some,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_PRICE_IN_USD,Price in US$ at official exchange rates,3.37,3.37,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_mat_tested,Campaign was pre-tested,,—,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E15c_sponsor_publicity,"Banning the publicity of financial or other sponsorship or support by the tobacco industry of events, activities, individuals",,Yes,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_A,Law mandates that health warnings appear on cigarette packages,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W7_rotation_C,Health warnings on smokeless tobacco packaging must be rotated,,Yes,,
TOBACCO_MPOWER_R_TAXREVENUELATEST,"Tobacco Raise taxes: Annual tax revenues from tobacco products, latest reporting period",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--annual-tax-revenues-from-products--latest-reporting-period,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Rev_excise,Total excise (specific and ad valorem),11522599759.0,11 522 599 759,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_gov_prog,Campaign was part of a comprehensive tobacco control programme,,Yes,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E17c_csr_promo_others,Ban on entities other than tobacco companies/the tobacco industry publicizing the CSR activities of the tobacco companies/industry,,Yes,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_C,Health warnings appear on each smokeless tobacco package and any outside packaging and labelling used in the retail sale,,Yes,,
TOBACCO_MPOWER_E1_DIRECTADBANS,Tobacco Enforce bans: E1 direct advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e1-direct-advertising,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E2_intl_tv_radio,Ban on advertising on international television and radio,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_B,Health warnings on other smoked tobacco packaging must be written in the principal language(s) of the country,,Yes,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E15b_sponsor_contribution,"Ban on any form of contribution (financial or other support) to any event, activity or individual",,Yes,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_A,Health warnings on cigarette packaging must be placed at the top of the principal display areas of the package,,No,,
TOBACCO_MPOWER_R_TAXREVENUELATEST,"Tobacco Raise taxes: Annual tax revenues from tobacco products, latest reporting period",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--annual-tax-revenues-from-products--latest-reporting-period,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Rev_type,Tobacco product types included,,All tobacco products,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P_Group,Protect from tobacco smoke,2.0,2,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W18_misleading_terms_B,Ban on deceitful terms on other smoked tobacco packaging,,Yes,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W19_colours_numbers_C,Smokeless tobacco packaging/labelling must not use figurative or other signs for prohibited misleading terms and descriptors,,Yes,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_PRICE_IN_CURRENCY,Price in currency reported,,. . .,,
TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,Tobacco Warning: W1c smokeless tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1c-smokeless-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_C,Law mandates that health warnings appear on smokeless tobacco packages,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_B,Percentage of principal display area mandated to be covered by health warnings - front of other smoked tobacco packaging,30.0,30,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_tv_radio,Campaign ran on both national television and radio,,—,,
TOBACCO_MPOWER_O2_MEDICATIONAVAILABILITY,Tobacco Offer help: O2 Availability of tobacco cessation medications,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o2-availability-of-cessation-medications,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Varen_sold,Varenicline - legally sold,,No,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E_Group,Enforce bans on tobacco advertising,5.0,5,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E18_csr_anti_tobacco_media,"Ban on tobacco companies funding/making contributions (incl in-kind) to smoking prevention media campaigns, incl. directed at youth",,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_B,Percentage of principal display area mandated to be covered by health warnings - front of other smoked tobacco packaging,30.0,30,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2007,2007,2007,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E14a_prod_tv_films,Ban on appearance of tobacco products in TV and/or films,,Yes,,
TOBACCO_MPOWER_E1_DIRECTADBANS,Tobacco Enforce bans: E1 direct advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e1-direct-advertising,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E2_intl_tv_radio,Ban on advertising on international television and radio,,Yes,,
