GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.2,2.2 [1.4 - 3.5],1.4,3.5
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,21000.0,21 000 [14 000 - 31 000],14000.0,31000.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,28370.0,28 370,,
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1997,1997,1997,AFR,Africa,KEN,Kenya,,,,140000.0,140 000 [120 000 - 160 000],120000.0,160000.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,2.0,2 [1 - 2],1.0,2.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,603997.0,603 997,,
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,47000.0,47 000 [40 000 - 55 000],40000.0,55000.0
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.496430559,2.50,,
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,68000.0,68 000 [47 000 - 100 000],47000.0,100000.0
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,96.0,96 [82 - 100],82.0,100.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,81.0,81 [73 - 93],73.0,93.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2012,2012,2012,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.4,1.4 [0.9 - 2.2],0.9,2.2
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,0.0,0,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,5.5,5.5 [3.5 - 8.6],3.5,8.6
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,24960.0,24 960,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1998,1998,1998,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4.7,4.7 [3 - 7.5],3.0,7.5
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1996,1996,1996,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,7.2,7.2 [4.6 - 11.2],4.6,11.2
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,1048601.0,1 048 601,,
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [81 000 - 200 000],81000.0,200000.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,1999,1999,1999,AFR,Africa,KEN,Kenya,,,,250000.0,250 000 [200 000 - 320 000],200000.0,320000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,25.0,25 [20 - 33],20.0,33.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,36096.0,36 096,,
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,280000.0,280 000 [230 000 - 370 000],230000.0,370000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,4.5,4.5 [4.1 - 5.1],4.1,5.1
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1995,1995,1995,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,6.5,6.5 [4.2 - 10.3],4.2,10.3
HIV_0000000025,"Testing and counselling facilities, reporting period",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-and-counselling---testing-and-counselling-facilities,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,,Jan.2014-Dec.2014,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,0.5,0.5 [0.31 - 0.78],0.31,0.78
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3.3,3.3 [2.1 - 5.2],2.1,5.2
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [89 000 - 190 000],89000.0,190000.0
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2.384599067,2.38,,
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2024,2024,2024,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.14,1.14,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2002,2002,2002,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,4.6,4.6 [2.9 - 7.2],2.9,7.2
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,8.8,8.8 [7.9 - 9.9],7.9,9.9
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.5,2.5 [1.6 - 3.9],1.6,3.9
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,200000.0,200 000 [160 000 - 260 000],160000.0,260000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1998,1998,1998,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [120 000 - 160 000],120000.0,160000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,100000.0,100 000 [88 000 - 120 000],88000.0,120000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2007,2007,2007,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2.4,2.4 [1.6 - 3.8],1.6,3.8
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,7.8,7.8 [7.1 - 8.9],7.1,8.9
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2007,2007,2007,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.0,2 [1.3 - 3.2],1.3,3.2
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,59.0,59 [50 - 69],50.0,69.0
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,43000.0,43 000 [30 000 - 64 000],30000.0,64000.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,343929.0,343 929,,
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,0.0,0,,
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,77074.0,77 074,,
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,3.7,3.7 [3.4 - 4.2],3.4,4.2
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,1994,1994,1994,AFR,Africa,KEN,Kenya,,,,150000.0,150 000 [120 000 - 200 000],120000.0,200000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 300 000 - 1 600 000],1300000.0,1600000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,8.0,8 [7 - 11],7.0,11.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,4.1,4.1 [3.7 - 4.7],3.7,4.7
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,25000.0,25 000 [18 000 - 38 000],18000.0,38000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,1500000.0,1 500 000 [1 400 000 - 1 800 000],1400000.0,1800000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,1600000.0,1 600 000 [1 400 000 - 1 800 000],1400000.0,1800000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,5.8,5.8 [5.2 - 6.5],5.2,6.5
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,48548.0,48 548,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2012,2012,2012,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.7,1.7 [1.1 - 2.7],1.1,2.7
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,72000.0,72 000 [58 000 - 96 000],58000.0,96000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.4,1.4 [0.87 - 2.1],0.87,2.1
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2015,2015,2015,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.1,1.1 [0.71 - 1.8],0.71,1.8
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,,,,6.9,6.9 [6.2 - 7.8],6.2,7.8
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,8333.0,8333,,
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,5.3,5.3 [4.8 - 6],4.8,6.0
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,46000.0,46 000 [32 000 - 69 000],32000.0,69000.0
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-and-counselling---testing-and-counselling-facilities,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,35.0,35,,
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,70.0,70 [59 - 81],59.0,81.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,71547.0,71 547,,
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,3.0,3 [2.7 - 3.4],2.7,3.4
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,31000.0,31 000 [22 000 - 47 000],22000.0,47000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2011,2011,2011,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.9,1.9 [1.2 - 2.9],1.2,2.9
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1994,1994,1994,AFR,Africa,KEN,Kenya,,,,120000.0,120 000 [100 000 - 140 000],100000.0,140000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,3.4,3.4 [3 - 3.8],3.0,3.8
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,140000.0,140 000 [97 000 - 210 000],97000.0,210000.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,38.0,38 [34 - 44],34.0,44.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,1155117.0,1 155 117,,
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,1600000.0,1 600 000 [1 500 000 - 1 900 000],1500000.0,1900000.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,64034.0,64 034,,
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1992,1992,1992,AFR,Africa,KEN,Kenya,,,,92000.0,92 000 [79 000 - 110 000],79000.0,110000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 200 000 - 1 500 000],1200000.0,1500000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,77.0,77 [61 - >98],61.0,98.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3.0,3 [1.9 - 4.7],1.9,4.7
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,72000.0,72 000 [62 000 - 85 000],62000.0,85000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.48,0.48 [0.31 - 0.75],0.31,0.75
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,74.0,74 [59 - 97],59.0,97.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1990,1990,1990,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,9.6,9.6 [6.1 - 14.9],6.1,14.9
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,3.9,3.9 [2.5 - 6.1],2.5,6.1
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1992,1992,1992,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,8.5,8.5 [5.5 - 13.5],5.5,13.5
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,1992,1992,1992,AFR,Africa,KEN,Kenya,,,,100000.0,100 000 [83 000 - 140 000],83000.0,140000.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,93000.0,93 000 [59 000 - 140 000],59000.0,140000.0
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2024,2024,2024,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.18,1.18,,
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.51706318,1.52,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,6.4,6.4 [4.1 - 9.9],4.1,9.9
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,210000.0,210 000 [170 000 - 280 000],170000.0,280000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.46,0.46 [0.3 - 0.74],0.3,0.74
